iteration,tot_distance,member_count,ave_distance
1,7095.428106000007,285,24.896238968421077
2,13139.053695999932,467,28.135018620984866
3,20133.86013800002,670,30.05053751940301
4,22424.23234300009,743,30.180662641992047
5,24026.022725000148,791,30.374238590392096
6,25224.725027000208,826,30.538408023002674
7,26088.194427000246,851,30.65592764629876
8,26773.399150000256,872,30.703439392202128
9,27644.219464000285,899,30.74996603337073
10,28359.967187000286,920,30.826051290217702
11,29186.379567000316,944,30.917774965042707
12,29942.111661000334,966,30.995974804348172
13,30736.50350900036,989,31.07836552982847
14,31806.291116000386,1020,31.182638349019985
15,32324.3727560004,1035,31.23127802512116
16,32640.34779200041,1045,31.23478257607695
17,33252.17882400044,1063,31.281447623706903
18,33693.58166500042,1076,31.313737606877712
19,34211.66330500044,1091,31.35807818973459
20,34695.206169000456,1105,31.398376623529824
